카드명,법인,shop,Benefit,limit_once,limit_month,min_pay,min_per,monthly,bin,카드 이미지
W컨셉 삼성카드,삼성카드,블루보틀,7,5000,5000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,스타벅스,7,7000,7000,0,600000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,이디야커피,7,7000,7000,0,600000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,투썸플레이스,7,7000,7000,0,600000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,커피빈,7,7000,7000,0,600000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,블루보틀,7,7000,7000,0,600000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,스타벅스,7,10000,10000,0,900000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,이디야커피,7,10000,10000,0,900000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,투썸플레이스,7,10000,10000,0,900000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,커피빈,7,10000,10000,0,900000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
W컨셉 삼성카드,삼성카드,블루보틀,7,10000,10000,0,900000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2651/card_img/32190/2651card.png
라이나생명 라서즐거운카드,우리카드,스타벅스,20,5000,10000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/1868/card_img/22128/1868card.png
라이나생명 라서즐거운카드,우리카드,투썸플레이스,20,5000,10000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/1868/card_img/22128/1868card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,스타벅스,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,이디야커피,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,투썸플레이스,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,커피빈,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,엔제리너스,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,할리스커피,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,파스쿠찌,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,아티제,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,폴 바셋,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
신세계 아울렛 BENEFIT 삼성카드,삼성카드,블루보틀,10,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2279/card_img/28094/2279card.png
오케이몰 우리카드,우리카드,스타벅스,5,3000,3000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2251/card_img/21001/2251card.png
오케이몰 우리카드,우리카드,투썸플레이스,5,3000,3000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2251/card_img/21001/2251card.png
오케이몰 우리카드,우리카드,이디야,5,3000,3000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2251/card_img/21001/2251card.png
오케이몰 우리카드,우리카드,폴 바셋,5,3000,3000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2251/card_img/21001/2251card.png
용인시민카드(신용),IBK기업은행,스타벅스,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,투썸플레이스,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,카페베네,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,탐앤탐스,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,커피빈,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,엔제리너스,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,할리스커피,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,파스쿠찌,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,아티제,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
용인시민카드(신용),IBK기업은행,폴 바셋,20,20000,20000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/931/card_img/33922/931card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,스타벅스,20,10000,10000,0,300000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,커피빈,20,10000,10000,0,300000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,카페베네,20,10000,10000,0,300000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,탐앤탐스,20,10000,10000,0,300000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,엔제리너스,20,10000,10000,0,300000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,할리스,20,10000,10000,0,300000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,달콤커피,20,10000,10000,0,300000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,스타벅스,20,20000,20000,0,700000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,커피빈,20,20000,20000,0,700000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,카페베네,20,20000,20000,0,700000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,탐앤탐스,20,20000,20000,0,700000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,엔제리너스,20,20000,20000,0,700000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,할리스,20,20000,20000,0,700000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,달콤커피,20,20000,20000,0,700000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,스타벅스,20,20000,40000,0,1500000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,커피빈,20,20000,40000,0,1500000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,카페베네,20,20000,40000,0,1500000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,탐앤탐스,20,20000,40000,0,1500000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,엔제리너스,20,20000,40000,0,1500000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,할리스,20,20000,40000,0,1500000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 kt wiz 카드(신용),IBK기업은행,달콤커피,20,20000,40000,0,1500000,3,6251 03,https://d1c5n4ri2guedi.cloudfront.net/card/263/card_img/20487/263card.png
참! 좋은 다이소카드(신용),IBK기업은행,스타벅스,20,10000,10000,0,300000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,커피빈,20,10000,10000,0,300000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,카페베네,20,10000,10000,0,300000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,탐앤탐스,20,10000,10000,0,300000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,할리스,20,10000,10000,0,300000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,엔제리너스,20,10000,10000,0,300000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,투썸플레이스,20,10000,10000,0,300000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,스타벅스,20,20000,20000,0,700000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,커피빈,20,20000,20000,0,700000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,카페베네,20,20000,20000,0,700000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,탐앤탐스,20,20000,20000,0,700000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,할리스,20,20000,20000,0,700000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,엔제리너스,20,20000,20000,0,700000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,투썸플레이스,20,20000,20000,0,700000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,스타벅스,20,20000,40000,0,1500000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,커피빈,20,20000,40000,0,1500000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,카페베네,20,20000,40000,0,1500000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,탐앤탐스,20,20000,40000,0,1500000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,할리스,20,20000,40000,0,1500000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,엔제리너스,20,20000,40000,0,1500000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
참! 좋은 다이소카드(신용),IBK기업은행,투썸플레이스,20,20000,40000,0,1500000,3,6210 03,https://d1c5n4ri2guedi.cloudfront.net/card/273/card_img/20495/273card.png
톡톡 with카드,KB국민카드,스타벅스,50,10000,10000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/699/card_img/22173/699card.png
할인조아카드,NH농협카드,스타벅스,20,2000,4000,10000,400000,2,"4140 11, 4140 12",https://d1c5n4ri2guedi.cloudfront.net/card/506/card_img/21195/506card.png
할인조아카드,NH농협카드,이디야,20,2000,4000,10000,400000,2,"4140 11, 4140 12",https://d1c5n4ri2guedi.cloudfront.net/card/506/card_img/21195/506card.png
GS SHOP KB국민카드,KB국민카드,스타벅스,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,투썸플레이스,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,카페베네,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,탐앤탐스,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,커피빈,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,엔제리너스,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,할리스,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,파스쿠찌,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,아티제,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,폴 바셋,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,블루보틀,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,이디야,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
GS SHOP KB국민카드,KB국민카드,빽다방,10,5000,5000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/778/card_img/22252/778card.png
다이소 신한카드,신한카드,스타벅스,10,7000,7000,10000,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/758/card_img/22232/758card.png
다이소 신한카드,신한카드,커피빈,10,7000,7000,10000,300000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/758/card_img/22232/758card.png
어디로든 그린카드,BC 바로카드,스타벅스,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2617/card_img/31389/2617card.png
어디로든 그린카드,BC 바로카드,스타벅스,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2622/card_img/31492/2622card.png
어디로든 그린카드,BC 바로카드,스타벅스,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2616/card_img/31388/2616card.png
어디로든 그린카드,BC 바로카드,폴바셋,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2617/card_img/31389/2617card.png
어디로든 그린카드,BC 바로카드,폴바셋,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2622/card_img/31492/2622card.png
어디로든 그린카드,BC 바로카드,폴바셋,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2616/card_img/31388/2616card.png
어디로든 그린카드,BC 바로카드,이디야,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2617/card_img/31389/2617card.png
어디로든 그린카드,BC 바로카드,이디야,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2622/card_img/31492/2622card.png
어디로든 그린카드,BC 바로카드,이디야,10,5000,5000,0,300000,99,6556 5020,https://d1c5n4ri2guedi.cloudfront.net/card/2616/card_img/31388/2616card.png
자연드림 IBK카드,IBK기업은행,스타벅스,20,10000,10000,0,300000,3,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif
자연드림 IBK카드,IBK기업은행,커피빈,20,10000,10000,0,300000,3,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif
자연드림 IBK카드,IBK기업은행,카페베네,20,10000,10000,0,300000,3,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif
자연드림 IBK카드,IBK기업은행,탐앤탐스,20,10000,10000,0,300000,3,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif
자연드림 IBK카드,IBK기업은행,할리스,20,10000,10000,0,300000,3,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif
자연드림 IBK카드,IBK기업은행,엔제리너스,20,10000,10000,0,300000,3,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif
자연드림 IBK카드,IBK기업은행,달.콤,20,10000,10000,0,300000,3,,https://d1c5n4ri2guedi.cloudfront.net/card/879/card_img/21663/879card.gif
카드의정석 하이마트,우리카드,스타벅스,20,5000,10000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/1856/card_img/22149/1856card.png
카드의정석 하이마트,우리카드,커피빈,20,5000,10000,0,300000,2,,https://d1c5n4ri2guedi.cloudfront.net/card/1856/card_img/22149/1856card.png
IKEA(이케아) Family with 신한카드,신한카드,스타벅스,5,7000,7000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/744/card_img/22218/744card.png
IKEA(이케아) Family with 신한카드,신한카드,이디야,5,7000,7000,0,300000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/744/card_img/22218/744card.png
IKEA(이케아) Family with 신한카드,신한카드,스타벅스,5,12000,12000,0,600000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/744/card_img/22218/744card.png
IKEA(이케아) Family with 신한카드,신한카드,이디야,5,12000,12000,0,600000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/744/card_img/22218/744card.png
IKEA(이케아) Family with 신한카드,신한카드,스타벅스,5,20000,20000,0,1200000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/744/card_img/22218/744card.png
IKEA(이케아) Family with 신한카드,신한카드,이디야,5,20000,20000,0,1200000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/744/card_img/22218/744card.png
LOCA Mobility 반띵 카드,롯데카드,스타벅스,50,3000,3000,0,400000,1,9409 83,https://d1c5n4ri2guedi.cloudfront.net/card/2463/card_img/28157/2463card.png
LOCA Mobility 반띵 카드,롯데카드,스타벅스,50,5000,5000,0,800000,1,9409 83,https://d1c5n4ri2guedi.cloudfront.net/card/2463/card_img/28157/2463card.png
NC다이노스카드,NH농협카드,스타벅스,30,5000,5000,10000,300000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,카페베네,30,5000,5000,10000,300000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,커피빈,30,5000,5000,10000,300000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,탐앤탐스,30,5000,5000,10000,300000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,스타벅스,30,10000,10000,10000,500000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,카페베네,30,10000,10000,10000,500000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,커피빈,30,10000,10000,10000,500000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,탐앤탐스,30,10000,10000,10000,500000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,스타벅스,30,20000,20000,10000,1000000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,카페베네,30,20000,20000,10000,1000000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,커피빈,30,20000,20000,10000,1000000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
NC다이노스카드,NH농협카드,탐앤탐스,30,20000,20000,10000,1000000,99,"4854 7971, 4854 8071",https://d1c5n4ri2guedi.cloudfront.net/card/161/card_img/20381/161card.png
넷마블 신한카드,신한카드,스타벅스,10,10000,10000,0,400000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/1887/card_img/22109/1887card.png
넷마블 신한카드,신한카드,커피빈,10,10000,10000,0,400000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/1887/card_img/22109/1887card.png
넷마블 신한카드,신한카드,스타벅스,10,20000,20000,0,800000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/1887/card_img/22109/1887card.png
넷마블 신한카드,신한카드,커피빈,10,20000,20000,0,800000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/1887/card_img/22109/1887card.png
넷마블 신한카드,신한카드,스타벅스,10,30000,30000,0,1200000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/1887/card_img/22109/1887card.png
넷마블 신한카드,신한카드,커피빈,10,30000,30000,0,1200000,5,,https://d1c5n4ri2guedi.cloudfront.net/card/1887/card_img/22109/1887card.png
Flex카드 몽블랑 에디션,롯데카드,스타벅스,50,10000,10000,0,500000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2385/card_img/25501/2385card.png
Flex카드 몽블랑 에디션,롯데카드,엔제리너스,50,10000,10000,0,500000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2385/card_img/25501/2385card.png
Flex카드 몽블랑 에디션,롯데카드,폴 바셋,50,10000,10000,0,500000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2385/card_img/25501/2385card.png
Flex카드 몽블랑 에디션,롯데카드,투썸플레이스,50,10000,10000,0,500000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2385/card_img/25501/2385card.png
NS홈쇼핑 삼성카드,삼성카드,스타벅스,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,이디야커피,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,투썸플레이스,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,카페베네,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,탐앤탐스,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,커피빈,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,엔제리너스,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,할리스커피,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,파스쿠찌,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,아티제,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,폴 바셋,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,블루보틀,5,12000,12000,0,400000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,스타벅스,5,18000,18000,0,800000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,이디야커피,5,18000,18000,0,800000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,투썸플레이스,5,18000,18000,0,800000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,카페베네,5,18000,18000,0,800000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
NS홈쇼핑 삼성카드,삼성카드,탐앤탐스,5,18000,18000,0,800000,99,,https://d1c5n4ri2guedi.cloudfront.net/card/2278/card_img/28093/2278card.png
